id_catalog_simple,config,import,sku,created_at_external,updated_at_external,created_at,updated_at,price,special_price,special_from_date,special_to_date,tax_class,tax_class_2,original_price,base_price,barcode_ean,sku_supplier_simple,supplier_simple_name,shipment_type,transport_type,is_global,shipment_cost,shipment_cost_comment,dreamroom_show_in_image_map,dreamroom_image_map_x,dreamroom_image_map_y,xcart_sku,delivery_date_start,delivery_date_end,docdata_ean,docdata_description,docdata_weight,custom_identifier,expected_delivery_date_start,expected_delivery_date_end,navision_flag,delivery_day_min,delivery_day_max,additional_inbound_info,expected_gm1,expected_gm2,expected_gm3,sum_gross_weight,number_separate_packages,delay_reasons,hide_original_price,producer_name,producer_address,additional_2mh_service,additional_2mh_service_price,is_bundle,id_catalog_config_westwing,design_scout,logistic_lead,id_catalog_simple_westwing,simple,variation,brand,supplier,supplier_identifier,config_group,attribute_set,categories,id_catalog_config,sku_config,status_config,name,name_other,description,editor_opinion,choice_of_description,display_as_out_of_stock,pet_status,pet_approved,activated_at,sku_supplier_config,name_supplier,origin,delivery_period,note,designer,color,main_material,finish,measures,weight,details,package_height,package_length,package_width,package_weight,short_description,care_label,next_simple_nr,brand_name_for_theme_campaigns,advent_day,advent_url,advent_path,overwrite_delivery_period,is_seo_relevant,export_static,is_hybris_product,has_delivery_guarantee,net_purchase_price,net_purchase_price_discounted,supplier_product_number,supplier_product_name,local_stock,global_stock,package1_length,package1_height,package1_width,package1_weight,package2_length,package2_height,package2_width,package2_weight,package3_length,package3_height,package3_width,package3_weight,color_1,color_2,color_3,color_characteristic,position,additional_campaigns,campaign,status_simple,expected_logistics_costs,discount_level,blowout_round,allow_multiple_po,,,,,,,
776376,774566,,HA543WWAQXOZPL-1,,,2015-04-08 12:17:20,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-112,,,2022701841643,487,150,PL15CHR12-112,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773149,,,775915,776376,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774566,HA543WWAQXOZPL,active,Guirlande lumineuse LOMBOK coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-112,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,487,LOMBOK /HAPPY LIGHTS 20,0,20,19,20,19,150,,,,,,,,,,,,Multicolor,226,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776377,774567,,HA543WWAQXP0PL-1,,,2015-04-08 12:17:20,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-113,,,2022701841650,407,150,PL15CHR12-113,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773150,,,775916,776377,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774567,HA543WWAQXP0PL,active,Guirlande lumineuse MARRAKECH coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-113,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,407,MARRAKECH /HAPPY LIGHTS 20,0,20,19,20,19,150,,,,,,,,,,,,Multicolor,225,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776378,774568,,HA543WWAQXP1PL-1,,,2015-04-08 12:17:20,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-114,,,2022701841667,489,150,PL15CHR12-114,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773151,,,775917,776378,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774568,HA543WWAQXP1PL,active,Guirlande lumineuse MASSAI KID coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-114,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,489,MASSAI KID/ HAPPY LIGHTS 20,0,20,19,20,19,150,,,,,,,,,,,,Multicolor,224,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776379,774569,,HA543WWAQXP2PL-1,,,2015-04-08 12:17:21,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-115,,,2022701841674,425,150,PL15CHR12-115,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773152,,,775918,776379,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774569,HA543WWAQXP2PL,active,Guirlande lumineuse MEDERSA coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-115,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,425,MEDERSA /HAPPY LIGHTS 20,0,10,19,20,19,150,,,,,,,,,,,,Multicolor,223,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776380,774570,,HA543WWAQXP3PL-1,,,2015-04-08 12:17:21,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-116,,,2022701841681,439,150,PL15CHR12-116,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773153,,,775919,776380,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774570,HA543WWAQXP3PL,active,Guirlande lumineuse NEGOMBO coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-116,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,439,NEGOMBO /HAPPY LIGHTS 20,0,20,19,20,19,150,,,,,,,,,,,,Multicolor,222,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776381,774571,,HA543WWAQXP4PL-1,,,2015-04-08 12:17:21,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-117,,,2022701841698,409,150,PL15CHR12-117,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773154,,,775920,776381,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774571,HA543WWAQXP4PL,active,Guirlande lumineuse NISSAM coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-117,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,409,NIASSAM /HAPPY LIGHTS 20,0,17,19,20,19,150,,,,,,,,,,,,Multicolor,221,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776382,774572,,HA543WWAQXP5PL-1,,,2015-04-08 12:17:22,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-118,,,2022701841704,437,150,PL15CHR12-118,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773155,,,775921,776382,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774572,HA543WWAQXP5PL,active,Guirlande lumineuse NOUKAFOU coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-118,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,437,NOUKAFOU/ HAPPY LIGHTS 20,0,18,19,20,19,150,,,,,,,,,,,,Multicolor,220,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776383,774573,,HA543WWAQXP6PL-1,,,2015-04-08 12:17:22,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-119,,,2022701841711,411,150,PL15CHR12-119,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773156,,,775922,776383,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774573,HA543WWAQXP6PL,active,Guirlande lumineuse NUWARA ELIYA coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-119,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,411,NUWARA ELIYA/ HAPPY LIGHTS 20,0,16,19,20,19,150,,,,,,,,,,,,Multicolor,219,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776384,774574,,HA543WWAQXP7PL-1,,,2015-04-08 12:17:22,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-120,,,2022701841728,473,150,PL15CHR12-120,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773157,,,775923,776384,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774574,HA543WWAQXP7PL,active,Guirlande lumineuse PARROTFISH coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-120,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,473,PARROTFISH /HAPPY LIGHTS 20,0,20,19,20,19,150,,,,,,,,,,,,Multicolor,218,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776385,774575,,HA543WWAQXP8PL-1,,,2015-04-08 12:17:22,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-121,,,2022701841735,447,150,PL15CHR12-121,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773158,,,775924,776385,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774575,HA543WWAQXP8PL,active,Guirlande lumineuse PASHA coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-121,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,447,PASHA /HAPPY LIGHTS 20,0,20,19,20,19,150,,,,,,,,,,,,Multicolor,217,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776386,774576,,HA543WWAQXP9PL-1,,,2015-04-08 12:17:23,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-122,,,2022701841742,413,150,PL15CHR12-122,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773159,,,775925,776386,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774576,HA543WWAQXP9PL,active,Guirlande lumineuse PRACHTMYCENA coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-122,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,413,PRACHTMYCENA/ HAPPY LIGHTS 20,0,20,19,20,19,150,,,,,,,,,,,,Multicolor,216,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776387,774577,,HA543WWAQXPAPL-1,,,2015-04-08 12:17:23,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-123,,,2022701841759,415,150,PL15CHR12-123,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773160,,,775926,776387,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774577,HA543WWAQXPAPL,active,Guirlande lumineuse PROVENCE coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-123,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,415,PROVENCE / HAPPY LIGHTS 20,0,19,19,20,19,150,,,,,,,,,,,,Multicolor,215,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776388,774578,,HA543WWAQXPBPL-1,,,2015-04-08 12:17:23,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-124,,,2022701841766,435,150,PL15CHR12-124,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773161,,,775927,776388,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774578,HA543WWAQXPBPL,active,Guirlande lumineuse RAMBOETAN coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-124,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,435,RAMBOETAN / HAPPY LIGHTS 20,0,20,19,20,19,150,,,,,,,,,,,,Multicolor,214,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776389,774579,,HA543WWAQXPCPL-1,,,2015-04-08 12:17:23,2015-04-15 12:48:59,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-125,,,2022701841773,417,150,PL15CHR12-125,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773162,,,775928,776389,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774579,HA543WWAQXPCPL,active,Guirlande lumineuse ROLIER coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-125,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,417,ROLIER / HAPPY LIHTS 20,0,19,19,20,19,150,,,,,,,,,,,,Multicolor,213,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776390,774580,,HA543WWAQXPDPL-1,,,2015-04-08 12:17:24,2015-04-15 12:49:00,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-126,,,2022701841780,479,150,PL15CHR12-126,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773163,,,775929,776390,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774580,HA543WWAQXPDPL,active,Guirlande lumineuse ROMA coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-126,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,479,ROMA / HAPPY LIGHTS 20,0,19,19,20,19,150,,,,,,,,,,,,Multicolor,212,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776391,774581,,HA543WWAQXPEPL-1,,,2015-04-08 12:17:24,2015-04-15 12:49:00,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-127,,,2022701841797,419,150,PL15CHR12-127,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773164,,,775930,776391,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774581,HA543WWAQXPEPL,active,Guirlande lumineuse SAHARA coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-127,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,419,SAHARA / HAPPY LIGHTS 20,0,39,19,20,19,150,,,,,,,,,,,,Multicolor,211,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776392,774582,,HA543WWAQXPFPL-1,,,2015-04-08 12:17:24,2015-04-15 12:49:00,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-128,,,2022701841803,393,150,PL15CHR12-128,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773165,,,775931,776392,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774582,HA543WWAQXPFPL,active,Guirlande lumineuse SAMARKAND coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-128,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,393,SAMARKAND / HAPPY LIGHTS 20,0,20,19,20,19,150,,,,,,,,,,,,Multicolor,210,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776393,774583,,HA543WWAQXPGPL-1,,,2015-04-08 12:17:24,2015-04-15 12:49:00,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-129,,,2022701841810,427,150,PL15CHR12-129,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773166,,,775932,776393,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774583,HA543WWAQXPGPL,active,Guirlande lumineuse SIGIRYA coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-129,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,427,SIGIRYA / HAPPY LIHTS 20,0,20,19,20,19,150,,,,,,,,,,,,Multicolor,209,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776394,774584,,HA543WWAQXPHPL-1,,,2015-04-08 12:17:25,2015-04-15 12:49:00,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-130,,,2022701841827,443,150,PL15CHR12-130,,,1,22,36,,35.4,37.5,21.9,150,1,,0,,,,,0,773167,,,775933,776394,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774584,HA543WWAQXPHPL,active,Guirlande lumineuse SINE-SALOUM coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-130,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,443,SINE -SALOUM /HAPPY LIGHTS 20,0,20,19,20,19,150,,,,,,,,,,,,Multicolor,208,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776395,774585,,HA543WWAQXPIPL-1,,,2015-04-08 12:17:25,2015-04-15 12:49:00,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-131,,,2022701841834,421,200,PL15CHR12-131,,,1,22,36,,35.4,37.5,21.9,200,1,,0,,,,,0,773168,,,775934,776395,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774585,HA543WWAQXPIPL,active,Guirlande lumineuse SNOW BALL coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-131,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,421,SNOW BALL / HAPPY LIGHTS 20,0,98,19,20,19,200,,,,,,,,,,,,Multicolor,207,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776396,774586,,HA543WWAQXPJPL-1,,,2015-04-08 12:17:25,2015-04-15 12:49:00,29,,,,1,,32,,,,,Local warehouse,,1,0,,,,,PL15CHR12-132,,,2022701841841,493,200,PL15CHR12-132,,,1,22,36,,35.4,37.5,21.9,200,1,,0,,,,,0,773169,,,775935,776396,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774586,HA543WWAQXPJPL,active,Guirlande lumineuse SOUIMANGA coton, multicolore - L150,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-132,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 150 cm,,1 Guirlande lumineuse<br>20 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,14.4,,493,SOUIMANGA / HAPPY LIGHTS 20,0,20,19,20,19,200,,,,,,,,,,,,Multicolor,206,Déco au naturel,Déco au naturel ,active,12,,,0,,,
